timestamp,load_MW,temperature_C,humidity_percent,hour_of_day,day_of_week,month,is_weekend,is_holiday,is_anomaly
2023-11-16 07:00:00,512.65,15.8,45.9,7,3,11,0,0,0
2023-11-16 08:00:00,502.69,18.1,60.0,8,3,11,0,1,1
2023-11-16 09:00:00,579.38,19.0,68.4,9,3,11,0,0,0
2023-11-16 10:00:00,561.43,21.2,65.0,10,3,11,0,0,0
2023-11-16 11:00:00,590.07,19.3,84.0,11,3,11,0,0,0
2023-11-16 12:00:00,607.18,16.5,75.4,12,3,11,0,1,0
2023-11-16 13:00:00,601.15,12.4,74.8,13,3,11,0,0,0
2023-11-16 14:00:00,605.94,16.8,56.0,14,3,11,0,0,0
2023-11-16 15:00:00,513.0,17.1,40.4,15,3,11,0,0,0
2023-11-16 16:00:00,540.67,18.5,73.0,16,3,11,0,0,0
2023-11-16 17:00:00,756.54,20.4,85.0,17,3,11,0,0,1
2023-11-16 18:00:00,436.36,16.1,58.3,18,3,11,0,0,0
2023-11-16 19:00:00,399.94,22.6,84.3,19,3,11,0,0,0
2023-11-16 20:00:00,376.97,11.1,46.4,20,3,11,0,0,0
2023-11-16 21:00:00,261.24,17.6,53.3,21,3,11,0,0,0
2023-11-16 22:00:00,309.91,13.9,47.7,22,3,11,0,0,0
2023-11-16 23:00:00,290.56,10.6,61.4,23,3,11,0,0,0
2023-11-17 00:00:00,320.67,15.7,75.9,0,4,11,0,0,0
2023-11-17 01:00:00,292.33,12.0,55.3,1,4,11,0,0,0
2023-11-17 02:00:00,322.08,15.9,80.8,2,4,11,0,0,0
2023-11-17 03:00:00,166.63,16.4,64.5,3,4,11,0,0,1
2023-11-17 04:00:00,407.24,19.7,60.9,4,4,11,0,0,0
2023-11-17 05:00:00,441.12,11.8,75.4,5,4,11,0,0,0
2023-11-17 06:00:00,444.89,19.1,44.6,6,4,11,0,0,0
2023-11-17 07:00:00,509.79,16.6,74.8,7,4,11,0,0,0
2023-11-17 08:00:00,526.55,19.4,50.9,8,4,11,0,0,0
2023-11-17 09:00:00,558.57,15.0,52.6,9,4,11,0,0,0
2023-11-17 10:00:00,597.56,12.3,67.0,10,4,11,0,0,0
2023-11-17 11:00:00,587.38,12.7,80.6,11,4,11,0,0,0
2023-11-17 12:00:00,644.75,12.5,66.0,12,4,11,0,0,0
2023-11-17 13:00:00,598.31,17.8,69.2,13,4,11,0,0,0
2023-11-17 14:00:00,602.8,20.8,74.9,14,4,11,0,0,0
2023-11-17 15:00:00,599.9,14.6,51.7,15,4,11,0,0,0
2023-11-17 16:00:00,558.24,18.2,77.2,16,4,11,0,0,0
2023-11-17 17:00:00,461.05,11.8,58.8,17,4,11,0,0,0
2023-11-17 18:00:00,468.58,16.9,47.9,18,4,11,0,0,0
2023-11-17 19:00:00,439.91,18.3,55.8,19,4,11,0,0,0
2023-11-17 20:00:00,865.08,12.0,51.1,20,4,11,0,0,1
2023-11-17 21:00:00,323.58,15.7,50.3,21,4,11,0,0,0
2023-11-17 22:00:00,311.15,18.5,52.7,22,4,11,0,0,0
2023-11-17 23:00:00,337.46,7.5,48.1,23,4,11,0,0,0
2023-11-18 00:00:00,209.43,20.3,70.0,0,5,11,1,0,0
2023-11-18 01:00:00,224.56,17.4,66.1,1,5,11,1,0,0
2023-11-18 02:00:00,387.78,18.5,69.2,2,5,11,1,0,1
2023-11-18 03:00:00,258.05,15.1,55.5,3,5,11,1,0,0
2023-11-18 04:00:00,262.83,11.2,74.6,4,5,11,1,0,0
2023-11-18 05:00:00,284.38,17.9,45.8,5,5,11,1,0,0
2023-11-18 06:00:00,81.99,16.1,65.7,6,5,11,1,0,1
2023-11-18 07:00:00,327.36,16.4,52.4,7,5,11,1,0,0
2023-11-18 08:00:00,379.83,19.6,63.7,8,5,11,1,0,0
2023-11-18 09:00:00,416.1,18.6,54.6,9,5,11,1,0,0
2023-11-18 10:00:00,456.94,22.1,75.6,10,5,11,1,0,0
2023-11-18 11:00:00,451.65,16.8,80.1,11,5,11,1,0,0
2023-11-18 12:00:00,420.69,14.3,73.4,12,5,11,1,0,0
2023-11-18 13:00:00,464.43,15.8,47.9,13,5,11,1,0,0
2023-11-18 14:00:00,417.0,17.6,52.4,14,5,11,1,0,0
2023-11-18 15:00:00,376.91,19.4,81.4,15,5,11,1,0,0
2023-11-18 16:00:00,381.76,11.9,59.7,16,5,11,1,1,0
2023-11-18 17:00:00,396.7,16.4,82.4,17,5,11,1,0,0
2023-11-18 18:00:00,337.71,21.2,57.7,18,5,11,1,0,0
2023-11-18 19:00:00,306.72,15.6,82.8,19,5,11,1,0,0
2023-11-18 20:00:00,322.02,19.1,81.7,20,5,11,1,0,0
2023-11-18 21:00:00,409.11,17.8,69.7,21,5,11,1,0,1
2023-11-18 22:00:00,210.52,19.2,40.4,22,5,11,1,0,0
2023-11-18 23:00:00,191.78,13.9,58.0,23,5,11,1,0,0
2023-11-19 00:00:00,237.93,13.9,81.0,0,6,11,1,0,0
2023-11-19 01:00:00,236.35,16.4,79.8,1,6,11,1,0,0
2023-11-19 02:00:00,281.26,11.7,48.4,2,6,11,1,0,0
2023-11-19 03:00:00,265.47,15.5,58.0,3,6,11,1,0,0
2023-11-19 04:00:00,271.03,17.1,77.6,4,6,11,1,0,0
2023-11-19 05:00:00,306.51,21.7,66.0,5,6,11,1,0,0
2023-11-19 06:00:00,336.59,17.5,78.1,6,6,11,1,0,0
2023-11-19 07:00:00,319.03,18.2,77.2,7,6,11,1,0,0
2023-11-19 08:00:00,453.91,19.8,80.8,8,6,11,1,0,0
2023-11-19 09:00:00,420.9,13.4,45.3,9,6,11,1,0,0
2023-11-19 10:00:00,429.85,15.8,46.5,10,6,11,1,0,0
2023-11-19 11:00:00,450.47,23.6,43.7,11,6,11,1,0,0
2023-11-19 12:00:00,456.41,16.1,82.1,12,6,11,1,0,0
2023-11-19 13:00:00,431.59,19.7,61.4,13,6,11,1,0,0
2023-11-19 14:00:00,408.84,19.2,42.9,14,6,11,1,1,0
2023-11-19 15:00:00,422.93,11.9,54.5,15,6,11,1,0,0
2023-11-19 16:00:00,395.84,17.3,55.8,16,6,11,1,0,0
2023-11-19 17:00:00,340.64,16.8,76.4,17,6,11,1,0,0
2023-11-19 18:00:00,369.19,17.3,73.1,18,6,11,1,0,0
2023-11-19 19:00:00,313.88,14.1,71.0,19,6,11,1,0,0
2023-11-19 20:00:00,299.47,13.0,41.0,20,6,11,1,0,0
2023-11-19 21:00:00,528.42,14.9,81.0,21,6,11,1,1,1
2023-11-19 22:00:00,508.54,16.0,49.7,22,6,11,1,0,1
2023-11-19 23:00:00,240.24,19.9,68.3,23,6,11,1,0,0
2023-11-20 00:00:00,328.02,21.8,42.8,0,0,11,0,0,0
2023-11-20 01:00:00,294.76,20.5,43.7,1,0,11,0,0,0
2023-11-20 02:00:00,329.22,18.9,40.4,2,0,11,0,0,0
2023-11-20 03:00:00,354.86,13.3,65.5,3,0,11,0,0,0
2023-11-20 04:00:00,358.89,15.1,68.3,4,0,11,0,1,0
2023-11-20 05:00:00,476.91,17.0,42.3,5,0,11,0,0,0
2023-11-20 06:00:00,422.62,14.4,53.1,6,0,11,0,0,0
2023-11-20 07:00:00,464.18,18.1,78.3,7,0,11,0,0,0
2023-11-20 08:00:00,672.54,18.5,44.6,8,0,11,0,0,1
2023-11-20 09:00:00,581.71,17.9,49.7,9,0,11,0,0,0
2023-11-20 10:00:00,562.08,19.4,59.1,10,0,11,0,0,0
2023-11-20 11:00:00,617.9,13.6,77.9,11,0,11,0,0,0
2023-11-20 12:00:00,644.53,19.1,51.5,12,0,11,0,0,0
2023-11-20 13:00:00,601.97,14.3,84.9,13,0,11,0,0,0
2023-11-20 14:00:00,652.72,13.5,56.0,14,0,11,0,0,0
2023-11-20 15:00:00,520.82,17.9,57.4,15,0,11,0,0,0
2023-11-20 16:00:00,550.2,20.0,45.5,16,0,11,0,1,0
2023-11-20 17:00:00,525.85,17.8,70.6,17,0,11,0,0,0
2023-11-20 18:00:00,480.15,16.4,51.0,18,0,11,0,0,0
2023-11-20 19:00:00,413.94,17.3,68.3,19,0,11,0,0,0
2023-11-20 20:00:00,375.62,16.7,50.0,20,0,11,0,0,0
2023-11-20 21:00:00,362.92,13.0,57.5,21,0,11,0,0,0
2023-11-20 22:00:00,348.38,12.6,78.6,22,0,11,0,0,0
2023-11-20 23:00:00,328.07,16.1,73.3,23,0,11,0,1,0
2023-11-21 00:00:00,333.9,16.6,47.0,0,1,11,0,0,0
2023-11-21 01:00:00,287.55,16.4,67.3,1,1,11,0,0,0
2023-11-21 02:00:00,322.32,18.4,68.3,2,1,11,0,0,0
2023-11-21 03:00:00,328.35,15.7,44.1,3,1,11,0,0,0
2023-11-21 04:00:00,373.27,18.0,61.0,4,1,11,0,0,0
2023-11-21 05:00:00,444.49,15.9,51.7,5,1,11,0,0,0
2023-11-21 06:00:00,460.64,21.8,61.0,6,1,11,0,1,0
2023-11-21 07:00:00,561.94,16.6,75.0,7,1,11,0,0,0
2023-11-21 08:00:00,537.78,23.4,47.1,8,1,11,0,0,0
2023-11-21 09:00:00,565.51,17.4,45.5,9,1,11,0,0,0
2023-11-21 10:00:00,590.52,15.7,52.1,10,1,11,0,0,0
2023-11-21 11:00:00,586.91,13.6,82.9,11,1,11,0,0,0
2023-11-21 12:00:00,606.53,12.0,73.7,12,1,11,0,0,0
2023-11-21 13:00:00,631.06,13.4,40.9,13,1,11,0,0,0
2023-11-21 14:00:00,590.74,13.7,58.0,14,1,11,0,0,0
2023-11-21 15:00:00,548.18,17.5,51.6,15,1,11,0,0,1
2023-11-21 16:00:00,509.87,14.8,68.7,16,1,11,0,0,0
2023-11-21 17:00:00,485.57,16.9,60.7,17,1,11,0,0,0
2023-11-21 18:00:00,628.08,20.2,83.4,18,1,11,0,0,1
2023-11-21 19:00:00,449.03,16.1,49.9,19,1,11,0,0,0
2023-11-21 20:00:00,1032.6,22.6,66.5,20,1,11,0,0,1
2023-11-21 21:00:00,343.96,12.8,71.5,21,1,11,0,0,0
2023-11-21 22:00:00,331.73,15.9,77.2,22,1,11,0,0,0
2023-11-21 23:00:00,267.3,14.7,58.3,23,1,11,0,0,0
2023-11-22 00:00:00,287.2,19.1,70.9,0,2,11,0,0,0
2023-11-22 01:00:00,296.16,9.6,53.6,1,2,11,0,0,0
2023-11-22 02:00:00,308.25,12.0,59.6,2,2,11,0,0,0
2023-11-22 03:00:00,356.79,16.0,80.3,3,2,11,0,0,0
2023-11-22 04:00:00,379.05,21.0,82.7,4,2,11,0,0,0
2023-11-22 05:00:00,405.36,17.0,72.3,5,2,11,0,0,0
2023-11-22 06:00:00,468.77,12.3,56.8,6,2,11,0,0,0
2023-11-22 07:00:00,539.98,12.7,76.9,7,2,11,0,0,0
2023-11-22 08:00:00,574.07,21.4,41.2,8,2,11,0,0,0
2023-11-22 09:00:00,516.09,14.5,44.6,9,2,11,0,0,0
2023-11-22 10:00:00,602.43,13.5,69.8,10,2,11,0,0,0
2023-11-22 11:00:00,598.54,20.8,53.1,11,2,11,0,0,0
2023-11-22 12:00:00,611.99,19.4,82.8,12,2,11,0,0,0
2023-11-22 13:00:00,593.05,20.2,59.6,13,2,11,0,0,0
2023-11-22 14:00:00,590.96,13.5,59.3,14,2,11,0,0,0
2023-11-22 15:00:00,567.98,11.8,70.5,15,2,11,0,0,0
2023-11-22 16:00:00,518.66,16.7,74.5,16,2,11,0,0,0
2023-11-22 17:00:00,474.55,17.3,61.4,17,2,11,0,0,0
2023-11-22 18:00:00,446.93,17.4,49.6,18,2,11,0,0,0
2023-11-22 19:00:00,425.18,20.8,74.8,19,2,11,0,0,0
2023-11-22 20:00:00,398.13,11.1,54.4,20,2,11,0,0,0
2023-11-22 21:00:00,373.43,18.9,47.9,21,2,11,0,0,0
2023-11-22 22:00:00,315.91,13.0,68.4,22,2,11,0,0,0
2023-11-22 23:00:00,320.38,18.9,44.1,23,2,11,0,0,0
2023-11-23 00:00:00,332.24,14.9,83.7,0,3,11,0,0,0
2023-11-23 01:00:00,342.43,13.9,68.5,1,3,11,0,0,0
2023-11-23 02:00:00,326.81,14.5,84.4,2,3,11,0,0,0
2023-11-23 03:00:00,346.61,12.0,55.3,3,3,11,0,0,0
2023-11-23 04:00:00,387.98,16.5,83.7,4,3,11,0,0,0
2023-11-23 05:00:00,390.64,14.0,46.6,5,3,11,0,0,0
2023-11-23 06:00:00,453.37,18.7,41.8,6,3,11,0,0,0
2023-11-23 07:00:00,515.66,18.3,41.5,7,3,11,0,0,0
2023-11-23 08:00:00,549.27,21.4,60.9,8,3,11,0,0,0
2023-11-23 09:00:00,557.54,17.4,43.7,9,3,11,0,0,0
2023-11-23 10:00:00,593.58,17.9,63.0,10,3,11,0,0,0
2023-11-23 11:00:00,582.51,20.5,54.7,11,3,11,0,0,0
2023-11-23 12:00:00,625.83,14.5,55.1,12,3,11,0,0,0
2023-11-23 13:00:00,601.2,11.9,68.6,13,3,11,0,0,0
2023-11-23 14:00:00,581.26,16.9,47.3,14,3,11,0,0,0
2023-11-23 15:00:00,555.29,12.1,74.5,15,3,11,0,1,0
2023-11-23 16:00:00,531.7,23.7,66.2,16,3,11,0,0,0
2023-11-23 17:00:00,485.9,20.7,81.2,17,3,11,0,0,0
2023-11-23 18:00:00,474.73,22.8,56.4,18,3,11,0,0,0
2023-11-23 19:00:00,409.58,16.5,84.2,19,3,11,0,0,0
2023-11-23 20:00:00,423.12,18.0,65.9,20,3,11,0,0,0
2023-11-23 21:00:00,388.86,15.0,83.8,21,3,11,0,0,0
2023-11-23 22:00:00,306.11,19.0,41.2,22,3,11,0,0,0
2023-11-23 23:00:00,315.16,12.7,72.8,23,3,11,0,0,0
2023-11-24 00:00:00,292.05,8.7,76.7,0,4,11,0,0,0
2023-11-24 01:00:00,658.64,14.0,42.4,1,4,11,0,0,1
2023-11-24 02:00:00,378.48,12.0,66.1,2,4,11,0,0,0
2023-11-24 03:00:00,344.58,20.8,76.1,3,4,11,0,0,0
2023-11-24 04:00:00,392.34,21.8,65.2,4,4,11,0,0,0
2023-11-24 05:00:00,433.05,12.1,42.9,5,4,11,0,0,0
2023-11-24 06:00:00,433.33,20.2,71.2,6,4,11,0,0,0
2023-11-24 07:00:00,475.8,19.2,42.7,7,4,11,0,0,0
2023-11-24 08:00:00,503.21,11.6,76.8,8,4,11,0,0,0
2023-11-24 09:00:00,542.28,15.2,41.9,9,4,11,0,0,0
2023-11-24 10:00:00,517.03,14.6,46.2,10,4,11,0,0,0
2023-11-24 11:00:00,616.88,18.6,52.4,11,4,11,0,0,0
2023-11-24 12:00:00,659.74,12.7,68.5,12,4,11,0,0,0
2023-11-24 13:00:00,606.97,16.0,83.9,13,4,11,0,0,0
2023-11-24 14:00:00,552.89,14.3,45.3,14,4,11,0,0,0
2023-11-24 15:00:00,548.4,17.8,46.4,15,4,11,0,0,0
2023-11-24 16:00:00,521.93,15.7,56.6,16,4,11,0,0,0
2023-11-24 17:00:00,471.8,14.7,77.6,17,4,11,0,0,0
2023-11-24 18:00:00,479.92,15.7,61.0,18,4,11,0,0,0
2023-11-24 19:00:00,439.86,22.4,54.5,19,4,11,0,0,0
2023-11-24 20:00:00,354.54,15.1,65.3,20,4,11,0,0,0
2023-11-24 21:00:00,370.5,13.2,51.7,21,4,11,0,0,0
2023-11-24 22:00:00,366.71,18.1,58.1,22,4,11,0,0,0
2023-11-24 23:00:00,361.12,15.9,55.0,23,4,11,0,0,0
2023-11-25 00:00:00,301.06,12.1,76.2,0,5,11,1,0,0
2023-11-25 01:00:00,210.47,23.0,81.6,1,5,11,1,0,0
2023-11-25 02:00:00,314.12,15.3,74.2,2,5,11,1,0,0
2023-11-25 03:00:00,251.35,15.2,59.8,3,5,11,1,0,0
2023-11-25 04:00:00,267.14,16.8,62.7,4,5,11,1,0,0
2023-11-25 05:00:00,315.46,21.5,45.6,5,5,11,1,0,0
2023-11-25 06:00:00,319.92,11.3,73.6,6,5,11,1,0,0
2023-11-25 07:00:00,371.63,17.2,66.8,7,5,11,1,0,0
2023-11-25 08:00:00,353.98,22.6,80.6,8,5,11,1,0,0
2023-11-25 09:00:00,402.76,16.7,49.0,9,5,11,1,0,0
2023-11-25 10:00:00,457.56,12.6,74.2,10,5,11,1,0,0
2023-11-25 11:00:00,434.49,14.5,70.8,11,5,11,1,0,0
2023-11-25 12:00:00,443.04,17.0,52.0,12,5,11,1,0,0
2023-11-25 13:00:00,447.81,20.3,70.0,13,5,11,1,0,0
2023-11-25 14:00:00,454.71,15.3,81.6,14,5,11,1,0,0
2023-11-25 15:00:00,367.38,18.8,81.3,15,5,11,1,0,0
2023-11-25 16:00:00,401.64,12.0,72.4,16,5,11,1,0,0
2023-11-25 17:00:00,355.0,12.0,42.2,17,5,11,1,0,0
2023-11-25 18:00:00,338.7,14.9,79.3,18,5,11,1,0,0
2023-11-25 19:00:00,333.86,20.7,69.6,19,5,11,1,0,0
2023-11-25 20:00:00,252.19,16.5,54.0,20,5,11,1,0,0
2023-11-25 21:00:00,234.99,17.2,48.4,21,5,11,1,0,0
2023-11-25 22:00:00,195.24,17.2,45.2,22,5,11,1,0,0
2023-11-25 23:00:00,637.35,19.7,42.3,23,5,11,1,0,1
2023-11-26 00:00:00,262.83,14.5,73.9,0,6,11,1,0,0
2023-11-26 01:00:00,230.14,18.4,50.6,1,6,11,1,0,0
2023-11-26 02:00:00,210.15,13.8,41.1,2,6,11,1,0,0
2023-11-26 03:00:00,248.2,22.3,57.9,3,6,11,1,0,0
2023-11-26 04:00:00,244.9,13.9,61.7,4,6,11,1,1,0
2023-11-26 05:00:00,279.29,13.7,47.6,5,6,11,1,0,0
2023-11-26 06:00:00,344.33,18.0,42.0,6,6,11,1,0,0
2023-11-26 07:00:00,332.44,16.6,48.5,7,6,11,1,0,0
2023-11-26 08:00:00,414.93,17.3,70.6,8,6,11,1,0,0
2023-11-26 09:00:00,407.09,17.0,43.7,9,6,11,1,0,0
2023-11-26 10:00:00,427.7,13.1,65.0,10,6,11,1,0,0
2023-11-26 11:00:00,429.1,21.2,46.6,11,6,11,1,0,0
2023-11-26 12:00:00,458.96,19.0,48.8,12,6,11,1,1,0
2023-11-26 13:00:00,455.65,20.4,57.7,13,6,11,1,0,0
2023-11-26 14:00:00,433.96,14.8,44.5,14,6,11,1,0,0
2023-11-26 15:00:00,423.02,17.6,47.8,15,6,11,1,0,0
2023-11-26 16:00:00,381.86,16.9,55.7,16,6,11,1,0,0
2023-11-26 17:00:00,375.4,19.7,54.8,17,6,11,1,0,0
2023-11-26 18:00:00,326.23,19.8,73.7,18,6,11,1,0,0
2023-11-26 19:00:00,307.56,16.9,43.4,19,6,11,1,0,0
2023-11-26 20:00:00,275.32,11.8,78.7,20,6,11,1,0,0
2023-11-26 21:00:00,249.01,21.7,76.7,21,6,11,1,1,0
2023-11-26 22:00:00,226.54,18.0,74.5,22,6,11,1,0,0
2023-11-26 23:00:00,244.97,14.5,53.9,23,6,11,1,0,0
2023-11-27 00:00:00,341.49,17.6,77.0,0,0,11,0,0,0
2023-11-27 01:00:00,343.12,11.8,48.2,1,0,11,0,0,0
2023-11-27 02:00:00,297.42,19.5,45.6,2,0,11,0,0,0
2023-11-27 03:00:00,384.91,11.9,42.0,3,0,11,0,0,0
2023-11-27 04:00:00,375.8,15.7,82.3,4,0,11,0,0,0
2023-11-27 05:00:00,434.95,17.1,53.9,5,0,11,0,0,0
2023-11-27 06:00:00,436.11,19.5,81.3,6,0,11,0,0,0
2023-11-27 07:00:00,501.14,16.7,52.3,7,0,11,0,0,0
2023-11-27 08:00:00,541.62,18.2,80.8,8,0,11,0,0,0
2023-11-27 09:00:00,425.52,16.3,80.7,9,0,11,0,0,1
2023-11-27 10:00:00,603.89,16.2,81.6,10,0,11,0,0,0
2023-11-27 11:00:00,637.33,16.6,62.3,11,0,11,0,0,0
2023-11-27 12:00:00,604.43,15.8,79.0,12,0,11,0,0,0
2023-11-27 13:00:00,637.69,11.3,82.8,13,0,11,0,0,0
2023-11-27 14:00:00,583.97,14.0,54.6,14,0,11,0,0,0
2023-11-27 15:00:00,586.12,17.1,58.8,15,0,11,0,0,0
2023-11-27 16:00:00,478.35,15.6,72.4,16,0,11,0,0,0
2023-11-27 17:00:00,558.12,15.9,53.5,17,0,11,0,0,0
2023-11-27 18:00:00,496.22,15.4,73.9,18,0,11,0,0,0
2023-11-27 19:00:00,412.9,13.7,43.3,19,0,11,0,0,0
2023-11-27 20:00:00,334.54,14.9,63.6,20,0,11,0,0,0
2023-11-27 21:00:00,359.98,15.4,45.5,21,0,11,0,0,0
2023-11-27 22:00:00,292.85,16.4,53.2,22,0,11,0,0,0
2023-11-27 23:00:00,67.58,17.5,51.6,23,0,11,0,0,1
2023-11-28 00:00:00,319.15,15.8,77.8,0,1,11,0,0,0
2023-11-28 01:00:00,290.45,13.3,48.7,1,1,11,0,0,0
2023-11-28 02:00:00,357.0,12.1,76.4,2,1,11,0,0,0
2023-11-28 03:00:00,372.96,24.1,75.7,3,1,11,0,0,0
2023-11-28 04:00:00,408.28,13.0,62.4,4,1,11,0,0,0
2023-11-28 05:00:00,420.29,14.8,50.5,5,1,11,0,0,0
2023-11-28 06:00:00,423.51,17.9,50.2,6,1,11,0,0,0
2023-11-28 07:00:00,522.17,17.4,60.9,7,1,11,0,0,0
2023-11-28 08:00:00,527.15,17.9,40.4,8,1,11,0,1,0
2023-11-28 09:00:00,530.24,15.0,63.9,9,1,11,0,0,0
2023-11-28 10:00:00,622.63,17.1,82.9,10,1,11,0,0,0
2023-11-28 11:00:00,656.3,16.5,47.0,11,1,11,0,0,0
2023-11-28 12:00:00,607.9,15.4,65.8,12,1,11,0,0,0
2023-11-28 13:00:00,657.81,17.1,83.3,13,1,11,0,0,0
2023-11-28 14:00:00,591.13,19.5,78.7,14,1,11,0,0,0
2023-11-28 15:00:00,555.5,16.3,78.3,15,1,11,0,0,0
2023-11-28 16:00:00,518.19,16.3,77.0,16,1,11,0,0,0
2023-11-28 17:00:00,538.71,19.5,53.9,17,1,11,0,0,0
2023-11-28 18:00:00,439.46,19.2,80.1,18,1,11,0,0,0
2023-11-28 19:00:00,438.53,21.1,82.4,19,1,11,0,0,0
2023-11-28 20:00:00,370.0,11.1,62.3,20,1,11,0,0,0
2023-11-28 21:00:00,341.41,19.1,56.0,21,1,11,0,0,0
2023-11-28 22:00:00,354.84,18.1,58.6,22,1,11,0,0,0
2023-11-28 23:00:00,304.61,13.7,55.0,23,1,11,0,0,0
2023-11-29 00:00:00,298.88,17.1,49.6,0,2,11,0,0,0
2023-11-29 01:00:00,342.44,19.5,67.8,1,2,11,0,0,0
2023-11-29 02:00:00,369.04,13.9,65.3,2,2,11,0,0,0
2023-11-29 03:00:00,369.07,17.7,60.8,3,2,11,0,0,0
2023-11-29 04:00:00,367.66,19.0,44.3,4,2,11,0,0,0
2023-11-29 05:00:00,407.44,13.1,75.9,5,2,11,0,0,0
2023-11-29 06:00:00,461.03,15.9,47.9,6,2,11,0,0,0
2023-11-29 07:00:00,505.89,17.2,45.2,7,2,11,0,0,0
2023-11-29 08:00:00,509.35,14.0,68.0,8,2,11,0,0,0
2023-11-29 09:00:00,583.2,13.7,57.9,9,2,11,0,0,0
2023-11-29 10:00:00,591.1,15.9,42.7,10,2,11,0,0,0
2023-11-29 11:00:00,561.06,18.7,56.0,11,2,11,0,0,0
2023-11-29 12:00:00,585.85,18.3,74.7,12,2,11,0,1,0
2023-11-29 13:00:00,591.36,13.8,67.7,13,2,11,0,0,0
2023-11-29 14:00:00,587.16,18.3,56.3,14,2,11,0,0,0
2023-11-29 15:00:00,612.39,13.8,48.6,15,2,11,0,0,0
2023-11-29 16:00:00,540.05,11.5,68.4,16,2,11,0,0,0
2023-11-29 17:00:00,476.9,15.2,79.9,17,2,11,0,0,0
2023-11-29 18:00:00,464.62,19.7,69.1,18,2,11,0,0,0
2023-11-29 19:00:00,411.49,18.3,76.6,19,2,11,0,0,0
2023-11-29 20:00:00,392.24,16.3,63.5,20,2,11,0,0,0
2023-11-29 21:00:00,367.57,15.1,72.3,21,2,11,0,0,0
2023-11-29 22:00:00,359.45,15.2,80.3,22,2,11,0,0,0
2023-11-29 23:00:00,313.64,16.7,74.8,23,2,11,0,0,0
2023-11-30 00:00:00,350.11,13.1,80.9,0,3,11,0,0,0
2023-11-30 01:00:00,336.96,15.3,59.4,1,3,11,0,0,0
2023-11-30 02:00:00,311.56,15.7,80.7,2,3,11,0,0,0
2023-11-30 03:00:00,408.34,12.3,68.0,3,3,11,0,0,0
2023-11-30 04:00:00,392.34,13.8,79.2,4,3,11,0,0,0
2023-11-30 05:00:00,399.47,17.6,41.8,5,3,11,0,0,0
2023-11-30 06:00:00,500.5,16.4,69.6,6,3,11,0,0,0
2023-11-30 07:00:00,549.95,15.4,78.2,7,3,11,0,0,0
2023-11-30 08:00:00,533.36,13.6,47.8,8,3,11,0,1,0
2023-11-30 09:00:00,552.67,21.1,69.8,9,3,11,0,0,0
2023-11-30 10:00:00,584.79,13.8,77.1,10,3,11,0,0,0
2023-11-30 11:00:00,621.96,17.1,53.0,11,3,11,0,0,0
2023-11-30 12:00:00,641.15,14.9,58.2,12,3,11,0,1,0
2023-11-30 13:00:00,618.36,16.4,65.6,13,3,11,0,0,0
2023-11-30 14:00:00,591.67,17.7,63.4,14,3,11,0,0,0
2023-11-30 15:00:00,602.74,12.2,41.8,15,3,11,0,0,0
2023-11-30 16:00:00,526.41,16.3,44.4,16,3,11,0,0,0
2023-11-30 17:00:00,523.83,19.9,44.5,17,3,11,0,0,0
2023-11-30 18:00:00,1165.4,21.6,51.8,18,3,11,0,0,1
2023-11-30 19:00:00,431.2,15.9,51.1,19,3,11,0,0,0
2023-11-30 20:00:00,381.41,16.5,73.4,20,3,11,0,0,0
2023-11-30 21:00:00,351.8,23.0,65.8,21,3,11,0,0,0
2023-11-30 22:00:00,319.93,19.7,74.4,22,3,11,0,0,0
2023-11-30 23:00:00,348.0,14.5,43.1,23,3,11,0,0,0
2023-12-01 00:00:00,327.56,18.1,61.8,0,4,12,0,0,0
2023-12-01 01:00:00,332.49,22.9,54.6,1,4,12,0,0,0
2023-12-01 02:00:00,419.01,17.0,78.2,2,4,12,0,0,0
2023-12-01 03:00:00,414.28,23.3,71.9,3,4,12,0,0,0
2023-12-01 04:00:00,361.27,21.0,79.1,4,4,12,0,0,0
2023-12-01 05:00:00,442.95,21.6,42.1,5,4,12,0,0,0
2023-12-01 06:00:00,450.61,19.2,72.4,6,4,12,0,0,0
2023-12-01 07:00:00,510.97,18.1,64.3,7,4,12,0,0,0
2023-12-01 08:00:00,492.46,24.4,77.1,8,4,12,0,0,0
2023-12-01 09:00:00,598.57,19.3,62.8,9,4,12,0,0,0
2023-12-01 10:00:00,597.29,18.8,64.3,10,4,12,0,0,0
2023-12-01 11:00:00,642.33,19.8,42.3,11,4,12,0,1,0
2023-12-01 12:00:00,605.32,20.6,70.1,12,4,12,0,0,0
2023-12-01 13:00:00,642.92,16.9,52.3,13,4,12,0,0,0
2023-12-01 14:00:00,615.49,18.3,40.9,14,4,12,0,0,0
2023-12-01 15:00:00,639.58,18.1,43.0,15,4,12,0,0,0
2023-12-01 16:00:00,606.25,22.5,83.1,16,4,12,0,0,0
2023-12-01 17:00:00,554.43,17.3,55.6,17,4,12,0,1,0
2023-12-01 18:00:00,487.82,14.7,79.1,18,4,12,0,0,0
2023-12-01 19:00:00,506.8,14.1,83.2,19,4,12,0,0,0
2023-12-01 20:00:00,382.17,15.6,82.4,20,4,12,0,0,0
2023-12-01 21:00:00,354.84,24.1,79.7,21,4,12,0,1,0
2023-12-01 22:00:00,905.39,20.0,80.3,22,4,12,0,0,1
